Unnamed: 0,User,Tweet,Cleaned_Tweet,Sentiment,Label
11546,Kalki_108,"@attomeybharti @RahulGandhi Everyone opposing this great vision of shri #RahulGandhi should plan to have a little vacation in current Venezuela, so that we get some experience and training to be prepared for the new socialist India under his leadership in future 🤣
#NyayForIndia",everyone opposing great vision shri rahulgandhi plan little vacation current venezuela get experience training prepared new socialist india leadership future nyayforindia,0.14977272727272728,1.0
11547,ranjan14in,"@JhaSanjay If you really see a game changer in #RahulGandhi , then You are as wise as @RahulGandhi",really see game changer rahulgandhi wise,0.16666666666666666,1.0
11549,kirolaLalit,"@RahulGandhi These politicians open their big big mouth and lure people of these kind f schemes as if they are funding it..
Wake up #India ..
This guy is totally making fool of you..
#LokSabhaElections2019 #IndiaElects #RahulForBehtarBharat",politicians open big big mouth lure people kind f schemes funding wake india guy totally making fool loksabhaelections indiaelects rahulforbehtarbharat,0.12,1.0
11550,msaditijain,"@INCIndia @RahulGandhi It will b an assault on the middle-class tax payers who have been bearing the burden of all such policies

It will reduce the overall efficiency of the country as the youth will be no longer motivated to work hard to earn bread butter for the family. 

#RahulGandhi",b assault middleclass tax payers bearing burden policies reduce overall efficiency country youth longer motivated work hard earn bread butter family rahulgandhi,-0.14583333333333334,0.0
11552,stockfuture1,#RahulGandhi @RahulGandhi announced a PONZI sch as CHIT FUND 72k / yr means 8 lakhs for each ppl savings? A SCAM &amp; FAKE promise #ec sd BAN THIS @iNSAAjitDoval,rahulgandhi announced ponzi sch chit fund k yr means lakhs ppl savings scam amp fake promise ec sd ban,-0.5,0.0
11553,ArebHashmi,"Congress president @RahulGandhi promise's 72 thousand a year for 20% most poorer class of the country that means if congress wins in #LokSabhaElections2019 every poor family gets 12 thousand as minimum income per month great strike by RG.😎
#RahulForBehtarBharat 
@JM_Scindia",congress president promises thousand year poorer class country means congress wins loksabhaelections every poor family gets thousand minimum income per month great strike rg rahulforbehtarbharat,0.2333333333333333,1.0
11554,Krishyur_Tweet,"@RahulGandhi is cearly purchasing the votes by avarice of #MinimumIncomeGuarantee ,
At other side @narendramodi is asking for it on the basis of Vikas.
This #LokSabhaElections2019 be the right side of the nation.
#VoteKar @BJP4India #JaiHind",cearly purchasing votes avarice minimumincomeguarantee side asking basis vikas loksabhaelections right side nation votekar jaihind,0.2857142857142857,1.0
11555,stockfuture1,@TimesNow @RahulGandhi @arunjaitley @narendramodi @rsprasad @smritiirani @republic #RahulGandhi @RahulGandhi announced a PONZI sch as CHIT FUND 72k / yr means 8 lakhs for each ppl savings? A SCAM &amp; FAKE promise #ElectionCommission sd BAN THIS @arunjaitley @BJPLive @narendramodi @AmitShah @priyankagandhi #MinimumIncomeGuarantee @republic #RahulForBehtarBharat,rahulgandhi announced ponzi sch chit fund k yr means lakhs ppl savings scam amp fake promise electioncommission sd ban minimumincomeguarantee rahulforbehtarbharat,-0.5,0.0
11556,Shekhawatpravs,"@RahulGandhi ... On giving 72000 rupees to poor , shows you as a leader very immature and greedy for power , most tax payer ,are people, who did hard work to transform their economic situation, you cannot use my money for your goals #LokSabhaElections2019 #Pappu",giving rupees poor shows leader immature greedy power tax payer people hard work transform economic situation use money goals loksabhaelections pappu,-0.1638888888888889,0.0
11557,PavanVasista3,"@RahulGandhi Bastard #RahulGandhi give us back #indiracanteengolmaal amount. It is our tax amount. You came you inagurated you started taking kick back. Unfortunate we have rubber stamp, incompetent @BBMPCOMM who is allowing people to loot.",bastard rahulgandhi give us back indiracanteengolmaal amount tax amount came inagurated started taking kick back unfortunate rubber stamp incompetent allowing people loot,-0.2125,0.0
11558,Vishnu_Digital,"Now time has come to give #NyayForIndia. Today @RahulGandhi the president of @INCIndia party, has announced that India's 20% most poor families will get yearly Rs. 72,000 under minimum basic scheme.  #MinimumIncomeGuarantee.
#LokSabhaElections2019",time come give nyayforindia today president party announced indias poor families get yearly rs minimum basic scheme minimumincomeguarantee loksabhaelections,-0.2,0.0
11559,stockfuture1,#RahulGandhi @RahulGandhi announced a PONZI sch as CHIT FUND 72k / yr means 8 lakhs for each ppl savings? A SCAM &amp; FAKE promise #ElectionCommission sd BAN THIS @arunjaitley @BJPLive @narendramodi @AmitShah @priyankagandhi #MinimumIncomeGuarantee @republic #RahulForBehtarBharat,rahulgandhi announced ponzi sch chit fund k yr means lakhs ppl savings scam amp fake promise electioncommission sd ban minimumincomeguarantee rahulforbehtarbharat,-0.5,0.0
11560,Kalki_108,"@ARanganathan72 @RahulGandhi Everyone opposing this great vision of shri #RahulGandhi should plan to have a little vacation in current Venezuela, so that we get some experience and training to be prepared for the new socialist India under his leadership in future 🤣
#NyayForIndia",everyone opposing great vision shri rahulgandhi plan little vacation current venezuela get experience training prepared new socialist india leadership future nyayforindia,0.14977272727272728,1.0
11561,shashi1208,"@RahulGandhi India spent 1% of GDP on health 1.5 on Defense and 2.7 on education but you are promising 14% of GDP just to win election.
You should make promise for job, education, health so they don't have to beg. 
#LokSabhaElections2019 
#FakePromise",india spent gdp health defense education promising gdp win election make promise job education health dont beg loksabhaelections fakepromise,0.3,1.0
11562,Shekhawatpravs,"@RahulGandhi ...Heard that you have given a commitment to give every poor a sum of 72000 rupees in case Congress gets into the centre , how shameful and unresponsive is this , how can you play with the money we give as tax , it's not your BAAP ka paisa. #LokSabhaElections2019",heard given commitment give every poor sum rupees case congress gets centre shameful unresponsive play money give tax baap ka paisa loksabhaelections,-0.4,0.0
11563,viditvia,"@RahulGandhi promised 72000 per year to 5cr families. Summing up to 360000 cr. Ensuring that the earning taxpayers won't be considering voting for Congress now. We know now how you will be using the taxes we pay. Thanks for the heads up.
#LokSabhaElections2019 #IndiaElects",promised per year cr families summing cr ensuring earning taxpayers wont considering voting congress know using taxes pay thanks heads loksabhaelections indiaelects,0.2,1.0
11564,str_gzing,I am going to enjoy hard earned tax payers money. #thankyou @RahulGandhi #LokSabhaElections2019,going enjoy hard earned tax payers money thankyou loksabhaelections,0.05416666666666667,1.0
11567,RavindraGautam_,"Here is #MinimumIncomeGuarantee to poor people of India announced by @RahulGandhi and I can say this will be another counter JUMLA to 15 Lakhs of #NarendraModi in 2014.

@LambaAlka @JhaSanjay @ashutosh83B @yadavakhilesh @Pawansh07",minimumincomeguarantee poor people india announced say another counter jumla lakhs narendramodi,-0.4,0.0
11572,LaksshyaAdvani,"@RahulGandhi History repeats itself once again. 
#GaribiHatao

1971 #IndiraGandhi ji 
2019 #RahulGandhi 

This is called the Real #Jumla #RahulKaJumla",history repeats garibihatao indiragandhi ji rahulgandhi called real jumla rahulkajumla,0.2,1.0
11573,MAGESHW57341284,"@narendramodi
@arunjaitley
@SushmaSwaraj
@RahulGandhi
@IndiaToday
#THIS IMMATURED DYNASTIC FAMILY DO NOT KNOW ECONOMY AND WORLD AND WORLD BANK IS WATCHING  - INDIA IN REWIND MODE AS REGARDS TO DEVELOPMENT AND INCLUSIVE GROWTH AND POSITIVE TRANSFORMATION
#LoksabhaElections2019",immatured dynastic family know economy world world bank watching india rewind mode regards development inclusive growth positive transformation loksabhaelections,0.22727272727272727,1.0
11574,vijayradadiya88,"20 percent poorest families shall get Rs 72,000 per year if #Congress is voted to power: #RahulGandhi  
What you did then in last 70 years???
Intensionally Kept them poor to take advantage of their votes..
Shame on you and your political agenda @RahulGandhi",percent poorest families shall get rs per year congress voted power rahulgandhi last years intensionally kept poor take advantage votes shame political agenda,-0.13333333333333333,0.0
11577,Mayank_Gala,"Dear @RahulGandhi please say first from where you will get 18,00,000crores (72000x 25crore) for your minimum income scheme. 
@BJP4India @sambitswaraj

#ModiAgain
#FirEkBaarModiSarkar
#LokSabhaElections2019",dear please say first get crores x crore minimum income scheme modiagain firekbaarmodisarkar loksabhaelections,0.25,1.0
11578,BhandariJacky,"The historic announcement by Congress president #rahulgandhi 

India's poorest 20% of families will be given Rs72000 annually directly in their bank accounts. 
@RahulGandhi  known for delivering what he promises
 #RahulForBehtarBharat @IYC @keshavyadaviyc @srinivasiyc @Allavaru",historic announcement congress president rahulgandhi indias poorest families given rs annually directly bank accounts known delivering promises rahulforbehtarbharat,0.05,1.0
11579,tmmanju_tm,"@snsachinnandu @RahulGandhi @INCIndia think, just for the electrol gains, you announce basic income schemes.

Even surplus 💰 country like #Germany is given this scheme??

If you done a study, I would like to know what are side impacts???

explain honestly!
#LokSabhaElections2019",think electrol gains announce basic income schemes even surplus country like germany given scheme done study would like know side impacts explain honestly loksabhaelections,0.3,1.0
11580,diwakarbhati,@RahulGandhi my hard earned tax money is not for your political whims and Fantacy freebies. Talk about jobs to poor not free money. #loksabhaelections2019,hard earned tax money political whims fantacy freebies talk jobs poor free money loksabhaelections,-0.07291666666666666,0.0
11581,anchor_nupur,"@RahulGandhi announces Minimum income scheme for Poor IF @INCIndia comes into power. Mind it IF......

#RahulGandhi #CongBasicIncomeVow #Congress #MinimumIncomeGuarantee",announces minimum income scheme poor comes power mind rahulgandhi congbasicincomevow congress minimumincomeguarantee,-0.4,0.0
11582,DKMitra,"@RahulGandhi 
#RahulGandhi s latest proposal for wining 2019 election

260,000,000persons x Rs.72,000
=Rs.18,720,000,000,000 p/a.
From where the money will come?
Give details please.",rahulgandhi latest proposal wining election persons x rs rs pa money come give details please,0.5,1.0
11583,DKMitra,"@IndiaToday @RahulGandhi #RahulGandhi s latest proposal for wining 2019 election
260,000,000persons x Rs.72,000
=Rs.18,720,000,000,000 p/a",rahulgandhi latest proposal wining election persons x rs rs pa,0.5,1.0
11584,DKMitra,"@IndiaToday @RahulGandhi #RahulGandhi s latest proposal for wining 2019 election

260,000,000persons x Rs.72,000
=Rs.18,720,000,000,000 p/a",rahulgandhi latest proposal wining election persons x rs rs pa,0.5,1.0
11585,kakoti2011jadav,The kind of poll promises @RahulGandhi is making..well..many have done so without success. So it is obvious how voters will react to them. These promises are like old wine in new bottle. #LokSabhaElections2019,kind poll promises makingwellmany done without success obvious voters react promises like old wine new bottle loksabhaelections,0.22727272727272724,1.0
11586,rsenthildpm,"@sumanthraman @RahulGandhi @INCIndia Crazy Man #RahulGandhi announces Rs 72000 per annum for 20% poorest families.
Assuming 25 Crores (conservatively) as total No of families its 5 Crore families
Total money required Rs 360000 Crores per annum. 
I guess even his swiss accounts won't have so much money #fwdMessage",crazy man rahulgandhi announces rs per annum poorest families assuming crores conservatively total families crore families total money required rs crores per annum guess even swiss accounts wont much money fwdmessage,-0.09999999999999999,0.0
11587,PS_009,"@ndtv @RahulGandhi For defence, his Def Minister did not have funds either for #OROP or #Rafale jets. 

But to buy votes, @RahulGandhi is ok to part with $67 billion every year. Of course, he will deduct the dynastic overhead of 81 paise for every rupee being transferred. 

#LokSabhaElections2019",defence def minister funds either orop rafale jets buy votes ok part billion every year course deduct dynastic overhead paise every rupee transferred loksabhaelections,0.5,1.0
11588,iamsudhish,@EconomicTimes @RahulGandhi @INCIndia When pappu’s staring at defeat in #Amethi #LokSabhaElections2019 at hands of @smritiirani he tries to divert attention by dreaming up this cheap gimmick to fool people.,pappus staring defeat amethi loksabhaelections hands tries divert attention dreaming cheap gimmick fool people,0.15000000000000002,1.0
11590,imAbelwal,"#BREAKING | Congress party promises that India's 20% most poor families will get yearly Rs. 72,000 under minimum basic income guarantee scheme: @RahulGandhi 

#ElectionsWithTimes 
#LokSabhaElections2019",breaking congress party promises indias poor families get yearly rs minimum basic income guarantee scheme electionswithtimes loksabhaelections,-0.2,0.0
11593,CIVILKHAN1,"@aashishmital8 @bsindia @RahulGandhi We have seen your @INCIndia governance and @BJP4India too.

We don't believe in false promises &amp; #Corruption.

The money spent on rallies will again be charged with higher interest rates of Indian citizens.

Vote for federal front for a change.

#LokSabhaElections2019
#CivilKhan",seen governance dont believe false promises amp corruption money spent rallies charged higher interest rates indian citizens vote federal front change loksabhaelections civilkhan,-0.08333333333333337,0.0
11594,UttarrPradesh,"Who else think @INCIndia @RahulGandhi will shrink to ""Single Digit"" party in upcoming #GeneralElection2019
#LokSabhaElections2019 
@narendramodi
Agree=RT",else think shrink single digit party upcoming generalelection loksabhaelections agreert,-0.07142857142857142,0.0
11597,Subbannak,"#RahulGandhi @RahulGandhi ji if you can give me 6000k/month. I will give up everything and stop working and stay in my village. Any way @narendramodi ji has given good roads, gas, electricity, toilets and direct transfer of money to my account. #NarendraModi",rahulgandhi ji give kmonth give everything stop working stay village way ji given good roads gas electricity toilets direct transfer money account narendramodi,0.39999999999999997,1.0
11598,capricornfish,"@priyankac19 @INCIndia @RahulGandhi Welcome Step ... BUT .... The TAXPAYERS EXPECT that This amount shall be entirely  paid from the wealth accumulated by the @RahulGandhi jis Party.

#LokSabhaElections2019",welcome step taxpayers expect amount shall entirely paid wealth accumulated jis party loksabhaelections,0.4,1.0
11600,Deepak_k_selvam,"BREAKING NEWS:
@RahulGandhi in a press conference says 20% of poorest families will get 72000/- per year if they come to power. This is a big poll promise. 12000/- month is a huge amount.

#LoksabhaElections2019",breaking news press conference says poorest families get per year come power big poll promise month huge amount loksabhaelections,0.20000000000000004,1.0
11602,RL48036286,"Grand mom said ""Garibi Hatao"". #RahulGandhi says ""Garibi Hatao"". The Congress Con Continues @INCIndia @RahulGandhi",grand mom said garibi hatao rahulgandhi says garibi hatao congress con continues,0.5,1.0
11603,vaibhavbleo,@BDUTT @RahulGandhi 6000  Per month for no work ... awesome..this is called real unemployment ...#VoteKar to elect @narendramodi once again ...#LokSabhaElections2019,per month work awesomethis called real unemployment votekar elect loksabhaelections,0.5,1.0
11604,drutpalortho,Socialism of the cheapest kind being doled out by @RahulGandhi in #minimumincomeguarentee program. Seems self obsessed &amp; gloating at the announcement as if this is going to ensure him victory in the #LokSabhaElections2019 . Again throwing crumbs 2 keep the poor as poor 4 votebank,socialism cheapest kind doled minimumincomeguarentee program seems self obsessed amp gloating announcement going ensure victory loksabhaelections throwing crumbs keep poor poor votebank,-0.17500000000000002,0.0
11605,sumit81says,"#MasterStroke 
20% for the lower income #Indians families will get 72000/ annually . 
Thanks @RahulGandhi Ji 
Thanks @INCIndia 
#LokSabhaElections2019 
#VoteKar Congress ko",masterstroke lower income indians families get annually thanks ji thanks loksabhaelections votekar congress ko,0.2,1.0
11606,VineitNSingh,"@BDUTT @RahulGandhi Is he going to pay from his pocket? As he said our money is being stolen so why we should pay tax which is being stolen. That's our hard earned money n we can keep it safe with us, no tax paying if congress is going to form Govt.
#RahulGandhi #Election2019 #NoTaxPaying",going pay pocket said money stolen pay tax stolen thats hard earned money n keep safe us tax paying congress going form govt rahulgandhi election notaxpaying,0.10416666666666666,1.0
11607,vazhapadi,"After Congress wins, we will provide 20% of Indian households (the poorest) ₹72000 every year i.e ₹6000 per month under Minimum Income Guarantee — CP 
@RahulGandhi
 
#LokSabhaElections2019 #Congress",congress wins provide indian households poorest every year ie per month minimum income guarantee cp loksabhaelections congress,0.3,1.0
11608,pgvfanclub,"Breaking New on Minimum Gauranteed Scheme by @RahulGandhi 

#Government will give Max 6000/- per month to

20% of Indian below 12000/- per month income

if @INCIndia will come to power

#RahulForBehtarBharat 
#RahulGandhi
#MinmumGauranteedScheme",breaking new minimum gauranteed scheme government give max per month indian per month income come power rahulforbehtarbharat rahulgandhi minmumgauranteedscheme,0.13636363636363635,1.0
11610,iamTapanPandya,@INCIndia @RahulGandhi Live : Comedy by #RahulGandhi 😅🤣,live comedy rahulgandhi,0.13636363636363635,1.0
11614,manzkeloth,@INCIndia @RahulGandhi Your small mistakes will punish the country and party tomorrow. please make alliance with AAP in Delhi &amp; Haryana. #aapcongressalliance #Congress #LokSabhaElections2019,small mistakes punish country party tomorrow please make alliance aap delhi amp haryana aapcongressalliance congress loksabhaelections,-0.25,0.0
11615,shubham52903972,"Does anybody else also thinks that @RahulGandhi is a bit late in everything . He saw the @narendramodi chowkidaar trend so he started #RahulForBehtarBharat . Like if u agree 
 #RahulGandhiScamLink #RahulGandhi #NarendraModi #ChowkidarPhirSe #Chowkidar #narendermodi #AmitShah",anybody else also thinks bit late everything saw chowkidaar trend started rahulforbehtarbharat like u agree rahulgandhiscamlink rahulgandhi narendramodi chowkidarphirse chowkidar narendermodi amitshah,-0.3,0.0
11616,TheVoiceOfComm1,"@RahulGandhi #RahulGandhi
Your fire fathers, your grand mother, your father, your mother and your entire family are not at all patriots ...you ruined this country and broke down it's back bone with your fancy western ideology and for personal glorification. Just keep calm.",rahulgandhi fire fathers grand mother father mother entire family patriots ruined country broke back bone fancy western ideology personal glorification keep calm,0.13333333333333333,1.0
11617,iamTapanPandya,@timesofindia #SupremeCourt should also think of @RahulGandhi &amp; his family in BAIL and enjoying outside even after doing corruptions should be behind the bars asap! #RahulGandhi #Congress #PriyankaGandhi #rahulforbehtarbharat #RememberMeWhenYouVote #NaMoAgain #india #VoteKar #LokSabhaElections,supremecourt also think amp family bail enjoying outside even corruptions behind bars asap rahulgandhi congress priyankagandhi rahulforbehtarbharat remembermewhenyouvote namoagain india votekar loksabhaelections,0.033333333333333326,1.0
11619,raydeep,Sources - High possibility of #AAPCong alliance. Decision soon expected by @RahulGandhi #LokSabhaElections2019,sources high possibility aapcong alliance decision soon expected loksabhaelections,0.03,1.0
11621,INCKarnataka,"If Congress comes to power, 6% of GDP of the country will be allocated to educate women in educational capacity in the country.
@RahulGandhi
#RahulForBehtarBharat 
#LokSabhaElections2019",congress comes power gdp country allocated educate women educational capacity country rahulforbehtarbharat loksabhaelections,0.25,1.0
11622,nirajjournalist,"Release of Congress Manifesto for Loksabha Elections to be fixed today in Congres Working Committee meeting

@INCIndia @RahulGandhi @AICCMedia 

#LokSabhaElections2019",release congress manifesto loksabha elections fixed today congres working committee meeting loksabhaelections,0.1,1.0
11624,iamkaranbachani,"#RahulForBehtarBharat this could be the biggest joke of #LokSabhaElections2019 😂 

@KapilSharmaK9 shuld use this in #KapilSharmashow... pappu ji rally me bashan nahi de sakte vo behetar bharat banayenge?? ROFL...😂
#RahulGandhi #Congress #CongressIfYouAreListening #ModiAgain",rahulforbehtarbharat could biggest joke loksabhaelections shuld use kapilsharmashow pappu ji rally bashan nahi de sakte vo behetar bharat banayenge rofl rahulgandhi congress congressifyouarelistening modiagain,0.8,1.0
11625,KeshavKantShrma,"@RahulGandhi if you have guts &amp; wants to stand for better India, 
Be a Man and fight from #Amethi not #Wayanad. Just Amethi. If you cant accept your defeat &amp; stand, how can we except you to represent Us. 
@INCIndia
#RahulForBehtarBharat #LokSabhaElections2019 #MainBhiChowkidar",guts amp wants stand better india man fight amethi wayanad amethi cant accept defeat amp stand except represent us rahulforbehtarbharat loksabhaelections mainbhichowkidar,0.35,1.0
11626,caanirudhjangir,"A person whose vision is clear to protect #Farmers. Creating  jobs for removal of #unemployment .
i.e #RahulGandhi
@RahulGandhi
#RahulForBehtarBharat",person whose vision clear protect farmers creating jobs removal unemployment ie rahulgandhi rahulforbehtarbharat,0.10000000000000002,1.0
11633,BloomingInMud,Simply unhappy with the candidate selection for #LokSabhaElections2019 of @BJP4India in #Assam. @INCIndia seems relatively more pragmatic. NE will again have a bunch silent spectators in #Parliament. @eclectictweets @rammadhavbjp @AmitShah @RahulGandhi @SangmaConrad,simply unhappy candidate selection loksabhaelections assam seems relatively pragmatic ne bunch silent spectators parliament,-0.19999999999999998,0.0
11634,sadu3003,"@YugenSingh @GabbbarSingh @RahulGandhi Bhai making fun of an idiot is no stupidity, creatures like #rahulgandhi  deserve it",bhai making fun idiot stupidity creatures like rahulgandhi deserve,-0.3666666666666667,0.0
11641,AnnzTweetz,Worst move by @RahulGandhi to field Karti Chidambaram as Sivagangai candidate. Didn't expect. #LokSabhaElections2019,worst move field karti chidambaram sivagangai candidate didnt expect loksabhaelections,-1.0,0.0
11642,khosla_nishant,"@ZeeNewsHindi @RahulGandhi in reference to your tweet for misguiding people of India as usual look at the victim what he said..

Stop blaming @BJP4India &amp; @RSSorg for your dirty politics which will surely comes to an end after #LokSabhaElections2019 Always giving communal angle will not work😏",reference tweet misguiding people india usual look victim said stop blaming amp dirty politics surely comes end loksabhaelections always giving communal angle work,-0.10625000000000001,0.0
11644,aditheesh,"If #ChowkidarChorHai narrative can force you to change your first name to #Chowkidar  then #MeinBhiChowkidar  falls flat for #LokSabhaElections2019  because one man forced name change of a complete political leadership's and followers. It means , he is not a pappu anymore. Think!",chowkidarchorhai narrative force change first name chowkidar meinbhichowkidar falls flat loksabhaelections one man forced name change complete political leaderships followers means pappu anymore think,0.004999999999999993,1.0
11645,Maango_maan,"@chetanrajsaini Congress is setting up stage to give @RahulGandhi a safe seat as #Amethi toh gayo.
#SmritiForAmethi #RahulGandhiFattuHai #LokSabhaElections2019 #BhaagRahulBhaag #FattuPappu",congress setting stage give safe seat amethi toh gayo smritiforamethi rahulgandhifattuhai loksabhaelections bhaagrahulbhaag fattupappu,0.5,1.0
11646,DBhandari14,"@divyaspandana Lol can't believe the amount of photoshopping done...why resort to this @divyaspandana ? U making fool of @RahulGandhi or making fool of urself ? 

#ModiPhirse #LokSabhaElections2019",lol cant believe amount photoshopping donewhy resort u making fool making fool urself modiphirse loksabhaelections,0.8,1.0
11647,Rstiwari20,"@TheYadavPrince Instead of Gujarat Model
#RahulGandhi and #Robert Vadra 1600% plus income  model is much better for #Thagbandhan
Unemployment problem can be solved easily.Italian follower Indians income may create History
@RahulGandhi 
@priyankagandhi 
@narendramodi",instead gujarat model rahulgandhi robert vadra plus income model much better thagbandhan unemployment problem solved easilyitalian follower indians income may create history,0.5,1.0
11648,ASL3002,"Nobody knows what kind of Business #RahulGandhi does but still his wealth has increased in last 5 years from 55 lac to 11 Crs ..

#Manmohan Singh used to se Money doesn’t grows on tress but in case of RahulGandhi it looks like he has money tree at home ..",nobody knows kind business rahulgandhi still wealth increased last years lac crs manmohan singh used se money doesnt grows tress case rahulgandhi looks like money tree home,0.3,1.0
11649,britishinsafian,"@IndiaToday @RahulGandhi really is only #India's one true hope for prosperity. #RahulGandhi is a man with a clear vision &amp; will do what is in the best interests of the people. He has all the charisma, style &amp; sophistication along with the dynamism to be the statesman India &amp; the world need.",really indias one true hope prosperity rahulgandhi man clear vision amp best interests people charisma style amp sophistication along dynamism statesman india amp world need,0.4125,1.0
11650,Jaydeep_Bapat,"I've done great work in my constituency: both @narendramodi and @RahulGandhi said. 
In #Elections2019: #NarendraModi contesting from #varant but #RahulGandhiFattuHai running to #Kerala for safe seat. 
What does this show? #RahulTwoSeatSuspense #rahulkidalali #RahulGandhiScamLinks",ive done great work constituency said elections narendramodi contesting varant rahulgandhifattuhai running kerala safe seat show rahultwoseatsuspense rahulkidalali rahulgandhiscamlinks,0.65,1.0
11652,devCodiyapa,"When @RahulGandhi talks about fight against corruption (whose whole family has looted our nation like hell) and development , it shows that Indian  politics has changed in past 5 years and this is the biggest victory of @narendramodi 😀.
#ChowkidarDebate #NarendraModi",talks fight corruption whose whole family looted nation like hell development shows indian politics changed past years biggest victory chowkidardebate narendramodi,-0.024999999999999994,0.0
11655,iamTapanPandya,@BJP4India @sambitswaraj @RahulGandhi 1baar me tho tuje samaj me nahi aayega ? Repeat mode and do listen this and kindly answer and surrender everything what you have done till date ! #RahulGandhiChorHai #FattuPappu #Congress #PriyankaGandhi #RahulGandhi #RememberMeWhenYouVote,baar tho tuje samaj nahi aayega repeat mode listen kindly answer surrender everything done till date rahulgandhichorhai fattupappu congress priyankagandhi rahulgandhi remembermewhenyouvote,0.6,1.0
11656,SaurabhRaii_,"@sanjeevrsingh @INCIndia @RahulGandhi @priyankagandhi Congress is United ✋

Definitely win #LokSabhaElections2019",congress united definitely win loksabhaelections,0.8,1.0
11658,mbrwj123,"Perfectly suitable on @RahulGandhi

First they ignore you, (done) 
 then they laugh at you, (done) 
 then they fight with you, (done) 
 then you win. (to be done)

(P.S. one can correlate)

#AbkiBaarBasKaroSarkar🙏
 #LokSabhaElections2019
#CongressDilSe
@INCIndia",perfectly suitable first ignore done laugh done fight done win done ps one correlate abkibaarbaskarosarkar loksabhaelections congressdilse,0.47500000000000003,1.0
11659,AmitBhadricha,"@priyankac19 @INCIndia @RahulGandhi @mayurvin 3 of the images are same which you have shared, please don't fool citizens of India. Once again they are going to select the right option.
#LokSabhaElections2019",images shared please dont fool citizens india going select right option loksabhaelections,0.2857142857142857,1.0
11660,iamkaranbachani,"@RahulGandhi @RahulGandhi ji janta jaan chuki hai apko aur apke pappu jokes ko k kitne joothe hai aap. Ur statements r false, ur documents r false even u r a false person..think on ur party..
#RahulGandhi #RahulTwoSeatSuspense #RahulGandhiForPM #rahuldaresmodi #rahulgandhiliechallenge",ji janta jaan chuki hai apko aur apke pappu jokes ko k kitne joothe hai aap ur statements r false ur documents r false even u r false personthink ur party rahulgandhi rahultwoseatsuspense rahulgandhiforpm rahuldaresmodi rahulgandhiliechallenge,-0.4000000000000001,0.0
11663,NarendarSingh52,#LokSabhaElections2019 @IndianNationalC e China interested in @RahulGandhi becoming Prime Minister. Is there some deal between them. If so nation wants to know?,loksabhaelections e china interested becoming prime minister deal nation wants know,0.3,1.0
11665,ShimulBhattach8,"@narendramodi @PMOIndia @RahulGandhi @yadavakhilesh @ncbn Dear Sir and Madam please arrange E-voting for #LokSabhaElections2019 .
Many people can't able to attend the election for his/her job posting purpose.
Please think about it.",dear sir madam please arrange evoting loksabhaelections many people cant able attend election hisher job posting purpose please think,0.5,1.0
11666,anuarunima1,@RahulGandhi @ArvindKejriwal @INCIndia @AamAadmiParty unity is the only answer for an effective anti fascist front. Do the correct thing and save #India from utter ruination. #Elections2019 #indianelection2019 #HindutvaTerror #unitedagainsthate,unity answer effective anti fascist front correct thing save india utter ruination elections indianelection hindutvaterror unitedagainsthate,0.3,1.0
11668,kamalkumarlbf,"@RahulGandhi contesting from two seats is a good strategy to consolidate votes in South like @narendramodi ji did in 2014. Similarly @Naveen_Odisha babu's presence in Bijepur will help @bjd_odisha in western Odisha. 

#LokSabhaElections2019 
#OdishaElections2019",contesting two seats good strategy consolidate votes south like ji similarly babus presence bijepur help western odisha loksabhaelections odishaelections,0.2333333333333333,1.0
11670,skalpanap,"@RahulGandhi #RahulGandhi how disgusted are you about  torture mutilation and murder of sanjay a hindu by muslim fanatics because he refused to convert 
@INCIndia
 #Congress #PriyankaGandhi",rahulgandhi disgusted torture mutilation murder sanjay hindu muslim fanatics refused convert congress priyankagandhi,-1.0,0.0
11671,ss_gurprit,"@KPadmaRani1 @sherryontopp @INCIndia @RahulGandhi #LokSabhaElections2019 #jobforeveryindian 
I can gurantee job for every indian adult in next 5 years 

Is any politician or party ready to support it 

Or all are just talking",loksabhaelections jobforeveryindian gurantee job every indian adult next years politician party ready support talking,0.10000000000000002,1.0
11672,ss_gurprit,"@ranjn108 @pranavkisu @narendramodi @RahulGandhi @INCIndia @BJP4India @aajtak @ZeeNews @sardanarohit @sudhirchaudhary @RubikaLiyaquat @RSSorg #LokSabhaElections2019 #jobforeveryindian 
I can gurantee job for every indian adult in next 5 years 

Is any politician or party ready to support it 

Or all are just talking",loksabhaelections jobforeveryindian gurantee job every indian adult next years politician party ready support talking,0.10000000000000002,1.0
11675,suresh6979,"@smritiirani No problem mam thanks for ur kind reply...bt 
Please amethi se pappu ko hara do....#LokSabhaElections2019 
#abkibarfirsemodisarkar",problem mam thanks ur kind replybt please amethi se pappu ko hara doloksabhaelections abkibarfirsemodisarkar,0.4,1.0
11677,pkm1999,@mitalisaran 2)   Each of the 900 Million Voters have a right to interpret what is right &amp; what is wrong for the Nation... Individual opinions are restricted with the power to cast one vote for the type of Governance they want for the Country...  @RahulGandhi   #NarendraModi   @Tejasvi_Surya,million voters right interpret right amp wrong nation individual opinions restricted power cast one vote type governance want country narendramodi,0.01785714285714285,1.0
